1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2021,37879DTRTN15HES,110017350392,SUMIRIKO TENNESSEE - TAZEWELL,150 HESTER LN,TAZEWELL,CLAIBORNE,TN,37879,"","",36.481030,-83.537730,NAD83,SUMIRIKO TENNESSEE - TAZEWELL,NA,SUMIRIKO TENNESSEE INC,NO,326,Plastics and Rubber,"","","","","","",326291,"","","","","",1321219937392,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,1.200000
2021,37209CNSLV1830L,110000370964,FRONTIER LOGISTICAL SERVICES LLC,1830 LINDER IND US TRIAL DR,NASHVILLE,DAVIDSON,TN,37209,"","",36.171810,-86.859240,NAD83,FRONTIER LOGISTICAL SERVICES LLC.,966100690,FRONTIER LOGISTICAL SERVICES LLC,NO,4246,Chemical Wholesalers,"","","","","","",424690,"","","","","",1321219666447,n-Hexane,NO,0000110543,110-54-3,26740,YES,TRI,NO,0,NO,NO,NO,R,Pounds,78.000000,569.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,647.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,647.000000,0.000000,0.000000,647.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,647.000000,"",PRODUCTION,1.200000
2021,37701LMNMCPOBOX,110000916812,ARCONIC TENNESSEE LLC,2300 N WRIGHT RD,ALCOA,BLOUNT,TN,37701,"","",35.811815,-83.969576,NAD83,ARCONIC CORP,117335300,ARCONIC CORP,NO,331,Primary Metals,"","","","","","",331314,331315,"","","","",1321220357558,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,0,NO,NO,NO,R,Pounds,1264.900000,63245.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64509.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64509.900000,0.000000,0.000000,64509.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64509.900000,"",PRODUCTION,1.350000
2021,38108QCHMC3324C,110009446643,PENNAKEM LLC,3324 CHELSEA AVE,MEMPHIS,SHELBY,TN,38108,"","",35.173611,-89.948889,NAD83,MINAFIN SARL,076696884,MINAFIN SARL,NO,325,Chemicals,"","","","","","",325199,"","","","","",1321220566893,Triethylamine,NO,0000121448,121-44-8,31708,YES,TRI,NO,0,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2021,3776WSHKSH14FLA,110070599732,OSHKOSH MANUFACTURING LLC,1400 FLAT GAP RD,JEFFERSON CITY,JEFFERSON,TN,37760,"","",36.107360,-83.495050,NAD83,OSHKOSH CORP,006070445,OSHKOSH CORP,NO,336,Transportation Equipment,"","","","","","",336120,"","","","","",1321219853633,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,NO,R,Pounds,3.864300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.864300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5426.715400,0.000000,0.000000,0.000000,5426.715400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5426.715400,3.864300,0.000000,0.000000,3.864300,0.000000,0.000000,0.000000,0.000000,0.000000,5426.715400,0.000000,0.000000,5430.579700,"",PRODUCTION,0.980000
2021,38109STRLZ2396F,110000374121,STERILIZATION SERVICES OF TENNESSEE,2396 FLORIDA ST,MEMPHIS,SHELBY,TN,38109,"","",35.081870,-90.063090,NAD83,ALTAIR CORP,092117084,ALTAIR CORP,NO,339,Miscellaneous Manufacturing,"","","","","","",339112,"","","","","",1321220506226,Ethylene oxide,NO,0000075218,75-21-8,5405,YES,TRI,NO,0,YES,NO,NO,R,Pounds,44.000000,1446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1490.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1490.000000,0.000000,0.000000,1490.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,145528.000000,0.000000,147018.000000,"","",""
2021,37771QZTCR300IN,110008123440,HUBBELL LENOIR CITY INC,2911 INDUSTRIAL PARK DR,LENOIR CITY,LOUDON,TN,37771,"","",35.779047,-84.274773,NAD83,HUBBELL INC,001181858,HUBBELL INC,NO,326,Plastics and Rubber,"","","","","","",326199,"","","","","",1321220185490,Cobalt  And Cobalt Compounds,YES,N096,N096,649970,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",PRODUCTION,0.930000
2021,38301BRNDR19BOB,110000374648,PRYSMIAN CABLES & SYSTEMS USA LLC,19 BOBRICK DR,JACKSON,MADISON,TN,38301,"","",35.616890,-88.892900,NAD83,PRYSMIAN CABLES & SYSTEMS (US) INC,088952171,PRYSMIAN CABLES & SYSTEMS (US) INC,NO,331,Primary Metals,"","","","","","",331420,"","","","","",1321219931375,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,NO,R,Pounds,1.000000,0.000000,1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,304.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,304.000000,0.000000,842831.000000,0.000000,0.000000,77255.000000,920086.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,920390.000000,306.400000,0.000000,0.000000,2.400000,304.000000,0.000000,0.000000,0.000000,0.000000,920086.000000,0.000000,0.000000,920392.400000,"",PRODUCTION,1.170000
2021,37379STVSQSEQUO,110000589970,US TVA SEQUOYAH NUCLEAR PLANT,SEQUOYAH ACCESS RD,SODDY DAISY,HAMILTON,TN,37379,"","",35.219370,-85.094620,NAD83,US TENNESSEE VALLEY AUTHORITY,NA,US TENNESSEE VALLEY AUTHORITY,YES,2211,Electric Utilities,"","","","","","",221113,"","","","","",1321219612280,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,390.000000,390.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,0.000000,0.000000,0.000000,0.000000,5.200000,7.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.700000,398.600000,0.000000,0.000000,390.000000,2.500000,5.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,397.700000,"",PRODUCTION,0.850000
2021,3732WNKNTY15GRE,110070597539,NOKIAN TYRES,520 NOKIAN TYRES DR. - DAYTON,DAYTON,RHEA,TN,37321,"","",35.531235,-84.991887,NAD83,NA,"",NA,NO,326,Plastics and Rubber,"","","","","","",326211,"","","","","",1321219719059,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,1.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.970000,0.000000,0.000000,1.970000,0.000000,0.000000,0.000000,0.000000,194.700000,0.000000,0.000000,0.000000,196.670000,"","",""
2021,37030WLLMLHWY53,110056961328,BONNELL ALUMINUM INC.,HWY 53 BONNELL RD,CARTHAGE,SMITH,TN,37030,"","",36.204160,-85.942220,NAD83,TREDEGAR CORP,555463785,TREDEGAR CORP,NO,331,Primary Metals,"","","","","","",331318,332813,331314,"","","",1321220016125,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,0,NO,NO,NO,R,Pounds,114.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,167.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5259.000000,0.000000,0.000000,0.000000,0.000000,5259.000000,924.000000,0.000000,924.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6183.000000,167.000000,0.000000,0.000000,167.000000,0.000000,0.000000,0.000000,924.000000,0.000000,5259.000000,5575.000000,0.000000,11925.000000,"",PRODUCTION,0.900000
2021,37744BLLZNBALLR,110000372524,ARTAZN LLC,2500 OLD STAGE RD,GREENEVILLE,GREENE,TN,37745,"","",36.195831,-82.743441,NAD83,ZINC HOLDINGS,801875980,ZINC HOLDINGS,NO,331,Primary Metals,"","","","","","",331491,"","","","","",1321220205037,Cyanide compounds,NO,N106,N106,649988,YES,TRI,NO,0,NO,NO,NO,R,Pounds,25.000000,495.000000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,521.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5159.000000,0.000000,5159.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5159.000000,5680.070000,0.000000,0.000000,521.070000,0.000000,5159.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5680.070000,"",PRODUCTION,1.100000
2021,3708WLWNCX712BR,110070000525,SOUTHTEC LLC,712 BRISKIN LANE,LEBANON,WILSON,TN,37087,"","",36.190190,-86.273890,NAD83,AUTOKINITON US HOLDINGS INC.,117063229,AUTOKINITON US HOLDINGS INC,NO,336,Transportation Equipment,"","","","","","",336390,"","","","","",1321219883776,Cobalt,NO,0007440484,7440-48-4,150078,YES,TRI,YES,1,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,117150.000000,0.000000,0.000000,0.000000,117150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,117152.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,117150.000000,0.000000,0.000000,117152.000000,"",PRODUCTION,1.010000
2021,3714WSRSMT5557H,110070915744,SR SMITH LLC,5557 HIGHWAY 31W,PORTLAND,SUMNER,TN,37148,"","",36.576820,-86.512660,NAD83,NA,"",SR SMITH LLC,NO,326,Plastics and Rubber,"","","","","","",326122,"","","","","",1321219583186,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",ACTIVITY,1.250000
2021,3742WSQTCH396CR,110010369083,SMYRNA READY MIX CONCRETE LLC  CROMWELL RD PLANT 41,3960 CROMWELL RD,CHATTANOOGA,HAMILTON,TN,37421,"","",35.056610,-85.207802,NAD83,SMYRNA READY MIX LLC,060892423,SMYRNA READY MIX LLC,NO,327,Nonmetallic Mineral Product,"","","","","","",327320,"","","","","",1321220450314,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"","",""
2021,3810WVLRPR321WM,110059670672,VALERO PARTNERS MEMPHIS LLC,321 W MALLORY AVE,MEMPHIS,SHELBY,TN,38109,"","",35.086830,-90.073650,NAD83,VALERO ENERGY CORP,043652424,VALERO ENERGY CORP,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1321220463816,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,NO,R,Pounds,199.870000,93.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.820000,0.000000,0.000000,0.000000,0.000000,20.820000,0.000000,20.820000,292.910000,0.000000,0.000000,292.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3487.100000,20.820000,3800.830000,"",PRODUCTION,1.070000
2021,3740WSTCNC414JE,110000820522,ASTEC INC,4101 JEROME AVE,CHATTANOOGA,HAMILTON,TN,37407,"","",34.996368,-85.300491,NAD83,ASTEC INDUSTRIES INC,884145798,ASTEC INDUSTRIES INC,NO,333,Machinery,"","","","","","",333120,"","","","","",1321220282925,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50168.200000,0.000000,0.000000,0.000000,50168.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50168.200000,0.170000,0.000000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,0.000000,50168.200000,0.000000,0.000000,50168.370000,"",PRODUCTION,1.080000
2021,37087TSHBM1420T,110000370269,NOVAMET SPECIALTY PRODUCTS,1420 TOSHIBA DR SUITE E,LEBANON,WILSON,TN,37087,"","",36.232260,-86.327090,NAD83,NA,"",NA,NO,334,Computers and Electronic Products,"","","","","","",334310,"","","","","",1321220045621,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,1,YES,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2021,38118BRYCC4505O,110000745560,BRYCE CO LLC,4505 OLD LAMAR AVE,MEMPHIS,SHELBY,TN,38118,"","",35.041293,-89.913201,NAD83,BRYCE CORP,050241371,BRYCE CORP,NO,326,Plastics and Rubber,"","","","","","",326112,"","","","","",1321220416414,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426,NO,TRI,NO,3,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8872.000000,0.000000,0.000000,8872.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8872.000000,8872.000000,0.000000,0.000000,0.000000,0.000000,8872.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8872.000000,"",PRODUCTION,1.200000
2021,37303MRCNLROUTE,110000371151,ABB INSTALLATION PRODUCTS INC.,260 DENNIS ST,ATHENS,MCMINN,TN,37303,"","",35.443040,-84.629550,NAD83,ABB INC,808229041,ABB INC,NO,335,Electrical Equipment,"","","","","","",335932,"","","","","",1321220006264,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,0.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,23080.000000,0.000000,23080.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23080.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23080.000000,23102.000000,0.000000,0.000000,22.000000,0.000000,23080.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23102.000000,"",PRODUCTION,1.440000
2021,37813RCKWLONERO,110000372837,MERITOR HEAVY VEHICLE SYSTEMS LLC,ONE ROCKWELL DR,MORRISTOWN,HAMBLEN,TN,37813,"","",36.250460,-83.202100,NAD83,MERITOR INC,788082092,MERITOR INC,NO,336,Transportation Equipment,"","","","","","",336350,"","","","","",1321220286746,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,7.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.160000,1.540000,0.000000,1.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.780000,0.000000,0.000000,0.098400,0.000000,0.000000,0.098400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.878400,8.940000,0.000000,0.000000,7.160000,0.240000,1.540000,0.000000,0.000000,0.000000,0.098400,0.000000,0.000000,9.038400,"",PRODUCTION,1.510000
